"","favor","contra","absten","quorum","ausen","title","leg","filename","yr","mo","dy","haveinfo"
"395",131,299,3,2,67,"DECRETO QUE EXPIDE LA LEY DE PETROLEOS MEXICANOS,  SE ADICIONAN EL ART. 3o. DE LA LEY FEDERAL DE LAS ENTIDADES PARAESTATALES,  EL ART. 1o. DE LA LOPySRM Y UN PARRAFO TERCERO AL ART. 1o DE LA LEY DE ADQUISICIONES,  ARRENDAMIENTOS Y SERV. DEL SECTOR PUBLICO (EN LO PARTICULAR EL ARTÍCULO 60 RESERVADO POR LA DIP. MÓNICA FERNÁNDEZ BALBOA (PRD), SI SE ACEPTA A DISCUSIÓN LA PROPUESTA DE MODIFICACIÓN)",60,"60yr3or1-sil-408",2008,10,28,1
"396",327,133,5,1,36,"DECRETO QUE EXPIDE LA LEY DE PETROLEOS MEXICANOS,  SE ADICIONAN EL ART. 3o. DE LA LEY FEDERAL DE LAS ENTIDADES PARAESTATALES,  EL ART. 1o. DE LA LOPySRM Y UN PARRAFO TERCERO AL ART. 1o DE LA LEY DE ADQUISICIONES,  ARRENDAMIENTOS Y SERV. DEL SECTOR PUBLICO (EN LO PARTICULAR LOS ARTÍCULOS 8, 9, 34, 47, 48, 60, 61 Y 71 RESERVADOS, EN SUS TÉRMINOS)",60,"60yr3or1-sil-409",2008,10,28,1
"397",56,362,11,4,69,"PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (MOCION SUSPENSIVA  SI SE TOMA EN CONSIDERACION)",60,"60yr3or1-sil-410",2008,11,11,1
"398",438,44,0,0,20,"PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-411",2008,11,11,1
"399",373,41,5,0,83,"PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (EN LO PARTICULAR LOS ARTICULOS 1, 3, 4, 6, 9, 10, 15, 16, 18, 21, 27, 28, 30, 31, 32, 35, 39, 61, 62, SEPTIMO TRANSITORIO, NOVENO TRANSITORIO, ANEXOS 4, 8, 12, 16, 18, 26, 26G, 29 Y 31 EN TERMINOS DEL DICTAMEN)",60,"60yr3or1-sil-412",2008,11,11,1
"400",407,0,0,1,94,"PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (EN LO PARTICULAR EL ARTICULO 11 FRACCION III RESERVADO,  CON LAS MODIFICACIONES ACEPTADAS)",60,"60yr3or1-sil-413",2008,11,11,1
"401",383,33,7,0,79,"PRESUPUESTO DE EGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (EN LO PARTICULAR EL ANEXO I RESERVADO,  CON LAS MODIFICACIONES ACEPTADAS)",60,"60yr3or1-sil-414",2008,11,11,1
"402",208,18,57,0,219,"DECRETO QUE CONCEDE PERMISO AL LIC.  FELIPE DE JESUS CALDERON HINOJOSA,  PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS,  PARA ACEPTAR Y USAR LA CONDECORACION QUE LE CONFIERE EL MINISTERIO DE RELACIONES EXTERIORES,  COMERCIO INTERNACIONAL Y CULTO DE LA REPUBLICA DE ARGENTINA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-415",2008,11,18,1
"403",247,0,36,0,219,"SIETE DECRETOS QUE CONCEDEN PERMISO A 14 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS Y A 16 CIUDADANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-416",2008,11,19,1
"404",267,0,0,0,235,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE BIBLIOTECAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-417",2008,11,19,1
"405",264,0,0,0,238,"DECRETO QUE ADICIONA UN ARTICULO 4 BIS A LA LEY DEL REGISTRO PUBLICO VEHICULAR (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-418",2008,11,19,1
"406",268,0,0,0,234,"DECRETO QUE REFORMA LA FRACCION II Y SE ADICIONA UNA FRACCION III AL ARTICULO 184 DE LA LEY DE AMPARO,  REGLAMENTARIA DE LOS ARTS. 103 Y 107 DE LA CPEUM,  Y SE REFORMAN LAS FRACCIONES XXXV Y XXXVI DEL ART. 81 DE LA LEY ORGANICA DEL PODER JUDICIAL DE LA FEDERACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-419",2008,11,19,1
"407",254,0,1,0,247,"DECRETO QUE REFORMA EL ULTIMO PARRAFO DEL ARTICULO 23 DE LA LEY FEDERAL PARA PREVENIR Y ELIMINAR LA DISCRIMINACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-420",2008,11,19,1
"408",343,0,0,0,159,"DECRETO QUE EXPIDE LA LEY GENERAL DE CONTABILIDAD GUBERNAMENTAL Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE PRESUPUESTO Y RESPONSABILIDAD HACENDARIA. (EN LO GENERAL Y EN LO PARTICULAR, CON LAS MODIFICACIONES ACEPTADAS)",60,"60yr3or1-sil-421",2008,11,25,1
"409",289,4,16,0,193,"DECRETO QUE CONCEDE PERMISO A 5 CIUDADANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-422",2008,11,27,1
"410",239,80,8,1,174,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DEL IMPUESTO SOBRE LA RENTA,  DE LA LEY SOBRE TENENCIA O USO DE VEHICULOS Y DE LA LEY DE COORDINACION FISCAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-423",2008,11,27,1
"411",335,0,0,0,167,"DECRETO QUE REFORMA EL ARTICULO  184 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-424",2008,11,27,1
"412",301,0,6,0,195,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE CAMARAS EMPRESARIALES Y SUS CONFEDERACIONES Y DEL CODIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-425",2008,11,27,1
"413",279,0,0,0,223," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE PROTECCION AL CONSUMIDOR (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-426",2008,11,27,1
"414",327,0,0,0,175,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LAS LEYES: ORGÁNICA DEL EJÉRCITO Y FUERZA AÉREA MEXICANOS; DE ASCENSOS Y RECOMPENSAS DEL EJÉRCITO Y FUERZA AÉREA MEXICANOS; PARA LA COMPROBACIÓN, AJUSTE Y CÓMPUTO DE SERVICIOS EN EL EJÉRCITO Y FUERZA AÉREA MEXICANOS; ORGÁNICA DE LA ARMADA DE MÉXICO; DE ASCENSOS DE LA ARMADA DE MÉXICO; Y PARA LA COMPROBACIÓN, AJUSTE Y CÓMPUTO DE SERVICIOS DE LA ARMADA DE MÉXICO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-427",2008,12,2,1
"415",331,0,0,0,171,"DECRETO QUE REFORMA EL PÁRRAFO PRIMERO Y LA FRACCIÓN III DEL ARTÍCULO 30 DE LA LEY DE AMPARO, REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-428",2008,12,2,1
"416",308,0,0,0,194,"DECRETO QUE REFORMA EL PARRAFO PRIMERO Y ADICIONA UN PARRAFO SEGUNDO AL ARTICULO 246 DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-429",2008,12,2,1
"417",323,0,0,0,179,"DECRETO QUE REFORMA EL ARTICULO 31 Y ADICIONA UN ARTICULO DECIMO TRANSITORIO A LA LEY ORGANICA DEL TRIBUNAL FEDERAL DE JUSTICIA FISCAL Y ADMINISTRATIVA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-430",2008,12,2,1
"418",336,39,13,0,114,"DECRETO QUE EXPIDE LA LEY GENERAL DEL SISTEMA DE SEGURIDAD PUBLICA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS,  CON LAS MODIFICACIONES ADMITIDAS)",60,"60yr3or1-sil-431",2008,12,4,1
"419",319,28,4,1,150,"DECRETO QUE EXPIDE LA LEY GENERAL DEL SISTEMA DE SEGURIDAD PUBLICA (EN LO PARTICULAR LOS ARTICULOS 19 FRACCION I, 150,  152 RESERVADOS EN SUS TERMINOS Y 12 FRACCION IX Y 14 FRACCION VII RESERVADOS,  CON LAS MODIFICACIONES ACEPTADAS)",60,"60yr3or1-sil-432",2008,12,4,1
"420",334,0,0,0,168,"DECRETO POR EL QUE SE ADICIONAN DIVERSAS DISPOSICIONES AL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-433",2008,12,4,1
"421",322,0,0,0,180,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE TELECOMUNICACIONES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-434",2008,12,4,1
"422",309,0,0,0,193,"DECRETO POR EL QUE SE REFORMA LA FRACCION III DEL ARTICULO 1347-A DEL CODIGO DE COMERCIO Y LA FRACCION III DEL ARTICULO 571 DEL CODIGO FEDERAL DE PROCEDIMIENTOS CIVILES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-435",2008,12,4,1
"423",351,2,0,0,149,"DECRETO QUE REFORMA EL PARRAFO PRIMERO DE LA FRACCION XXI DEL ARTICULO 73 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-436",2008,12,9,1
"424",314,4,0,0,184,"DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DEL CÓDIGO FEDERAL DE PROCEDIMIENTOS PENALES, DE LA LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA, DE LA LEY QUE ESTABLECE LAS NORMAS MINIMAS SOBRE READAPTACIÓN SOCIAL DE SENTENCIADOS, DEL CÓDIGO PENAL FEDERAL, DE LA LEY DE LA POLICIA FEDERAL PREVENTIVA, DE LA LEY ORGÁNICA DE LA P.G.R., DE LA LEY FEDERAL DE RESPONSABILIDADES ADMINISTRATIVAS DE LOS SERVIDORES PÚBLICOS Y DE LA LEY FEDERAL DE PROCEDIMIENTO CONTENCIOSO ADMINISTRATIVO.  (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-437",2008,12,9,1
"425",281,0,0,1,220,"DECRETO QUE REFORMA EL ARTICULO 5o. Y SE ADICIONA UNA FRACCION VIII AL ARTICULO 3o. Y UN SEGUNDO PARRAFO AL ARTICULO 12 DE LA LEY DE ASOCIACIONES AGRICOLAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-438",2008,12,9,1
"426",303,0,4,0,195,"DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY DE INSTITUCIONES DE CRÉDITO, LA LEY PARA LA TRANSPARENCIA Y ORDENAMIENTO DE LOS SERVICIOS FINANCIEROS Y LA LEY DE PROTECCIÓN Y DEFENSA AL USUARIO DE SERVICOS FINANCIEROS. (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-439",2008,12,9,1
"427",268,12,8,0,214,"DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY DE INSTITUCIONES DE CRÉDITO, LA LEY PARA LA TRANSPARENCIA Y ORDENAMIENTO DE LOS SERVICIOS FINANCIEROS Y LA LEY DE PROTECCIÓN Y DEFENSA AL USUARIO DE SERVICOS FINANCIEROS. (EN LO PARTICULAR LOS ARTICULOS 46 BIS 1 DE LA LEY DE INSTITUCIONES DE CREDITO Y 22 BIS,  24 Y 68 BIS 1 DE LA LEY DE PROTECCION Y DEFENSA AL USUARIO DE SERV. FINANCIEROS RESERVADOS,  EN SUS TERMINOS)",60,"60yr3or1-sil-440",2008,12,9,1
"428",332,24,1,1,144,"ELECCION DE INTEGRANTES DE LA COMISION PERMANENTE CORRESPONDIENTE AL PRIMER RECESO DEL TERCER AÑO DE EJERCICIO (SI SE APRUEBA)",60,"60yr3or1-sil-441",2008,12,11,1
"429",359,1,1,1,140,"DECRETO QUE ADICIONA LOS ARTICULOS 4o.,  CON UN SEGUNDO,  TERCER Y CUARTO  PARRAFOS Y 10,  CON UN SEGUNDO PARRAFO A LA LEY FEDERAL DE JUEGOS Y SORTEOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-442",2008,12,11,1
"430",345,0,0,0,157," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY MONETARIA DE LOS ESTADOS UNIDOS MEXICANOS Y SEÑALA LAS CARACTERISTICAS DE LAS MONEDAS DE CINCO,  DIEZ,  VEINTE Y CINCUENTA CENTAVOS Y DE UNO,  DOS,  CINCO Y DIEZ PESOS,  PUBLICADO EN EL DOF EL 22 DE JUNIO DE 1992 (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-443",2008,12,11,1
"431",342,0,2,0,159,"DECRETO QUE ADICIONA UN PARRAFO SEGUNDO AL ARTICULO 16 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-444",2008,12,11,1
"432",268,49,16,0,170,"DECRETO QUE REFORMA EL ARTICULO 3o. DEL DECRETO QUE AUTORIZO AL EJECUTIVO FEDERAL A FORMAR EN REPRESENTACION DEL GOBIERNO DE MEXICO EL TEXO DEL CONVENIO SOBRE FONDO MONETARIO INTERNACIONAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-445",2008,12,11,1
"433",323,0,19,1,160,"DECRETO QUE REFORMA EL ARTICULO 2 DE LA LEY QUE ESTABLECE BASES PARA LA EJECUCION EN MEXICO,  POR EL PODER EJECUTIVO FEDERAL,  DEL CONVENIO CONSTITUTIVO DE LA ASOCIACION INTERNACIONAL DE FOMENTO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-446",2008,12,11,1
"434",221,104,1,0,177,"DECRETO POR EL QUE SE EXPIDE LA LEY GENERAL DEL SISTEMA NACIONAL DE SEGURIDAD PUBLICA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-447",2008,12,11,1
"435",316,0,0,0,187,"DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY DE LOS SISTEMAS DE AHORRO PARA EL RETIRO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-448",2008,12,11,1
"436",297,0,5,0,201,"DECRETO POR QUE EL QUE SE REFORMAN Y ADICIONAN LOS ARTÍCULOS 20, 26, 60, 61 Y 68 DE LA LEY PARA REGULAR LAS SOCIEDADES DE INFORMACIÓN CREDITICIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-449",2008,12,11,1
"437",300,4,12,0,187,"DECRETO QUE REFORMA Y ADICIONA LOS ARTÍCULOS 3 Y 31 DE LA C.P.E.U.M. Y DEROGA EL ARTÍCULO 5 TRANSITORIO DEL DECRETO POR QUE SE APRUEBA EL DIVERSO QUE ADICIONA EL ARTÍCULO 3 EN SU PÁRRAFO PRIMERO, FRACCIÓN III, V Y VI Y EL ARTÍCULO 31 EN SU FRACCIÓN I DE LA C.P.E.U.M. (EN LO GENERAL Y EN LO PARTICULAR,  LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-450",2008,12,11,1
"438",263,23,5,0,212,"DECRETO QUE REFORMA Y ADICIONA LOS ARTÍCULOS 3 Y 31 DE LA C.P.E.U.M. Y DEROGA EL ARTÍCULO 5 TRANSITORIO DEL DECRETO POR QUE SE APRUEBA EL DIVERSO QUE ADICIONA EL ARTÍCULO 3 EN SU PÁRRAFO PRIMERO, FRACCIÓN III, V Y VI Y EL ARTÍCULO 31 EN SU FRACCIÓN I DE LA C.P.E.U.M. (EN LO PARTICULAR EL ARTICULO 3o. FRACCION IV RESERVADO, EN SUS TÉRMINOS)",60,"60yr3or1-sil-451",2008,12,11,1
"439",239,0,20,2,242," CINCO DECRETOS QUE CONCEDEN PERMISO A 14 CIUDADANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-452",2008,12,11,1
"440",137,160,3,1,201,"POR EL QUE SE PROPONE QUE LA CÁMARA DE DIPUTADOS SE ADSCRIBA A LA DECLARACIÓN 13 CONMEMORACIÓN DEL XLII ANIVERSARIO DE LA FIRMA DEL TRATADO DE TLATELOLCO, APROBADA POR LA XXIV ASAMBLEA ORDINARIA DEL PARLAMENTO LATINOAMERICANO (SI SE ACEPTA LA MODIFICACION DEL DIP. CUAUHTEMOC SANDOVAL)",60,"60yr3or2-sil-453",2009,2,5,1
"441",169,146,0,0,187,"POR ELQUE LA CAMARA DE DIPUTADOS DEL CONGRESO DE LA UNION,  ACUERDA CITAR A COMPARECER AL SECRETARIO DE SALUD Y AL DIRECTOR JURIDICO DE ESA DEPENDENCIA (SI SE APRUEBA)",60,"60yr3or2-sil-454",2009,2,5,1
"442",344,16,5,1,136,"DECRETO QUE REFORMA EL ARTICULO 56 DE LA LEY DE INSTITUCIONES DE CREDITO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-455",2009,2,10,1
"443",365,0,3,1,133,"DECRETO QUE REFORMA EL ARTICULO 61 DE LA LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-456",2009,2,10,1
"444",363,0,0,0,139,"DECRETO QUE REFORMA EL SEGUNDO PARRAFO DE LA FRACCION III DEL ARTICULO 22 Y EL PRIMER PARRAFO DEL ARTICULO 27 DE LA LEY DE ADQUISIONES,  ARRENDAMIENTOS Y SERVICIOS DEL  SECTOR PUBLICO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-457",2009,2,10,1
"445",352,0,4,0,146,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSISIONES DE LA LEY ORGANICA DE LA ARMADA DE MÉXICO Y DE LA LEY DE ASCENSOS DE LA ARMADA DE MÉXICO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-458",2009,2,10,1
"446",334,0,2,0,166,"DECRETO QUE REFORMA EL PÁRRAFO PRIMERO DEL ARTÍCULO 12 DE LA LEY DE AMPARARO, REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-459",2009,2,10,1
"447",329,0,0,0,173,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES (EN LO GENRAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-460",2009,2,12,1
"448",306,0,0,0,196,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES (EN LO PARTICULAR EL ARTICULO 8 BIS RESERVADO CON LAS MODIFICACIONES PROPUESTAS POR EL DIP. JOSE LUIS BLANCO PAJON Y ESCAROZ SOLER)",60,"60yr3or2-sil-461",2009,2,12,1
"449",157,125,1,0,219,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES (EN LO PARTICULAR EL ARTICULO 8 BIS RESERVADO CON LAS MODIFICACIONES PROPUESTAS POR EL DIP. VICTOR LIZARRAGA)",60,"60yr3or2-sil-462",2009,2,12,1
"450",304,0,1,0,197,"DECRETO QUE EXPIDE EL REGLAMENTO DE LA MEDALLA AL MERITO CÍVICO ""EDUARDO NERI LEGISLADORES DE 1913"" (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-463",2009,2,12,1
"451",283,0,0,0,219," DECRETO QUE REFORMA LA FRACCION IV DEL ARTICULO 36 Y SE ADICIONA UN SEGUNDO PARRAFO AL ARTICULO 80 DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-464",2009,2,12,1
"452",277,0,0,0,225,"PUNTO DE ACUERDO POR EL QUE SE EXHORTA AL TITULAR DEL EJECUTIVO FEDERAL, IMPLEMENTE ACCIONES EMERGENTES QUE PERMITAN DISMINUIR EL PRECIO DEL DIESESL, A FIN DE APOYAR A LOS SECTORES AGROPECUARIO Y DEL TRANSPORTE (SI SE APRUEBA)",60,"60yr3or2-sil-465",2009,2,17,1
"453",296,0,0,0,206," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL PARA LA PREVENCIÓN Y GESTIÓN INTEGRAL DE LOS RESIDUOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-466",2009,2,19,1
"454",300,0,2,0,200,"DECRETO QUE ADICIONA UNA FRACCIÓN XV AL ARTÍCULO 13 DE LA LEY GENERAL DE DERECHOS LIGÜISTICOS DE LOS PUEBLOS INDÍGENAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-467",2009,2,19,1
"455",208,2,4,0,288,"DECRETO QUE EXPIDE LA LEY FEDERAL PARA EL CONTROL DE SUSTANCIAS QUÍMICAS SUSCEPTIBLES DE DESVÍO PARA LA FABRICACIÓN DE ARMAS QUÍMICAS; Y SE ADICIONA UNA FRACCIÓN XVII AL ARTÍCULO 194 DEL CÓDIGO FEDERAL DE PROCEDIMIENTOS PENALES (EN LO GENERAL Y EN LO PARTICULAR  LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-468",2009,2,19,1
"456",259,107,5,0,129,"DECRETO QUE EXPIDE LA LEY FEDERAL PARA EL CONTROL DE SUSTANCIAS QUIMICAS SUSCEPTIBLES DE DESVIO PARA LA FABRICACION DE ARMAS QUIMICAS; Y SE ADICIONA UNA FRACCION XVII AL ARTICULO 194 DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-469",2009,2,24,1
"457",241,111,1,0,147,"DECRETO QUE EXPIDE LA LEY FEDERAL PARA EL CONTROL DE SUSTANCIAS QUIMICAS SUSCEPTIBLES DE DESVIO PARA LA FABRICACION DE ARMAS QUIMICAS; Y SE ADICIONA UNA FRACCION XVII AL ARTICULO 194 DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES (EN LO PARTICULAR EL ARTICULO 2 FRACCION XVIII RESERVADO, EN SUS TÉRMINOS)",60,"60yr3or2-sil-470",2009,2,24,1
"458",309,0,0,1,188,"DECRETO QUE REFORMA EL ARTÍCULO 92 DE LA LEY ORGÁNICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-471",2009,2,26,1
"459",294,0,0,0,205,"DECRETO QUE ADICIONA DOS PÁRRAFOS AL ARTÍCULO 112 Y SE REFORMA EL ARTÍCULO 113 DE LA LEY ORGÁNICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-472",2009,2,26,1
"460",289,0,0,0,210,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE VIDA SILVESTRE (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ADMITIDAS)",60,"60yr3or2-sil-473",2009,2,26,1
"461",320,16,7,0,151,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE RADIO Y TELEVISIÓN (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-474",2009,3,3,1
"462",314,0,0,1,179,"DECRETO QUE REFORMA LA FRACCION V DEL ARTICULO 51 DE LA LEY DE ASCENSOS DE LA ARMADA DE MEXICO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-475",2009,3,5,1
"463",293,1,1,0,199,"DECRETO QUE REFORMA EL PARRAFO PRIMERO Y SE ADICIONA UN TERCER PARRAFO AL ARTICULO 137 DE LA LEY GENERAL DE POBLACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-476",2009,3,5,1
"464",288,0,3,0,203,"DECRETO QUE DEROGA  LA FRACCION III BIS DEL ARTICULO 6 DE LA LEY DE PREMIOS,  ESTIMULOS Y RECOMPENSAS CIVILES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-477",2009,3,5,1
"465",283,1,0,0,210,"DECRETO QUE REFORMA EL ARTICULO 47 BIS,  FRACCION II,  INCISO H),  SEGUNDO PARRAFO DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-478",2009,3,5,1
"466",305,0,1,0,188,"DECRETO QUE REFORMA LA FRACCION I Y EL TERCER PARRAFO DEL ARTICULO 171 DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-479",2009,3,5,1
"467",299,0,0,1,194,"DECRETO QUE REFORMA EL ARTICULO 38 DE LA LEY FEDERAL PARA PREVENIR Y ELIMINAR LA DISCRIMINACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-480",2009,3,5,1
"468",290,0,0,0,204,"DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 6o. DE LA LEY GENERAL DE POBLACION ( EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-481",2009,3,5,1
"469",289,0,0,0,205,"DECRETO QUE REFORMA EL PRIMER PARRAFO DEL ARTICULO 44 DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-482",2009,3,5,1
